iteration,fx,dfx
0,532.4000000000001,1125.2478482538859
1,183.22974706043397,434.80348521120055
2,101.27446918821133,201.37885380678154
3,79.11073174324169,130.47081772802724
4,66.94334180265648,105.72014257429304
5,57.57339445033266,94.04118353097886
6,49.582807187106646,86.66635887344992
7,42.55612096753609,80.91107774985409
8,36.3323843187925,75.76641127837799
9,30.838002807857556,70.78628044268257
10,26.03406890585483,65.76245437966101
11,21.893057870199915,60.61073515822221
12,18.386279842744848,55.32482345854585
13,15.476846682150484,49.95287002191931
14,13.116641340654779,44.58059945025731
15,11.246651453741844,39.31512107058746
16,9.799962179133479,34.26851912115878
17,8.706361163114385,29.542669354785353
18,7.89730405807012,25.21753771423126
19,7.310122463517285,21.344596783574328
20,6.890784430423805,17.945690872693433
21,6.595047297394676,15.016357361624356
22,6.38826255207417,12.531853806230657
23,6.244297863424916,10.454064071328128
24,6.144046554325712,8.737879712060202
25,6.073882455765695,7.336257625012153
26,6.024273812921338,6.203698763542255
27,5.988647906973335,5.298263370406432
28,5.962517528114855,4.582435143343912
29,5.942838440494338,4.0232177955479
30,5.9275519171845215,3.5918371075474185
31,5.915266601658996,3.2633486720006664
32,5.905040885474907,3.0163256087173935
33,5.896235680393407,2.8326556944610664
34,5.888415483058514,2.697375152570642
35,5.881282111326108,2.5984487480439142
36,5.874630349564243,2.526454972403815
37,5.868318213883304,2.4741954804778055
38,5.862246955566597,2.436279169583
39,5.856347554850897,2.408729459041975
40,5.850571551059393,2.3886448861461917
41,5.844884781198792,2.37392378715409
42,5.839263078921333,2.3630506735590884
43,5.833689302267252,2.3549354666387656
44,5.828151267560101,2.3487949632068528
45,5.822640305123758,2.344066589648205
46,5.81715024438345,2.340346158125661
47,5.811676697278239,2.337343150862814
48,5.806216550128725,2.3348486658684955
49,5.800767601961225,2.3327124516398654
50,5.795328306242243,2.330826445936425
51,5.789897585957485,2.329112963974714
52,5.784474700918618,2.3275162112111905
53,5.779059152390116,2.325996176061829
54,5.773650614462928,2.3245242290245547
55,5.768248884644663,2.323079947494018
56,5.762853848283571,2.321648822594587
57,5.757465452966402,2.320220601835374
58,5.752083690114866,2.318788090835083
59,5.746708581780639,2.3173462869509622
60,5.741340171195002,2.3158917531329846
61,5.735978516029289,2.314422165787699
62,5.730623683610655,2.312935988747869
63,5.725275747546198,2.3114322386451205
64,5.719934785359325,2.3099103165173505
65,5.714600876851486,2.3083698873832
66,5.70927410298177,2.306810794516926
67,5.703954545114372,2.3052329987871745
68,5.698642284525751,2.303636536060334
69,5.693337402093525,2.3020214875871368
70,5.688039978111247,2.300387959686355
71,5.682750092189132,2.2987360700550163
72,5.677467823212262,2.2970659387735
73,5.672193249336208,2.2953776826115893
74,5.666926448006045,2.293671411632443
75,5.661667495988923,2.291947227375465
76,5.6564164694136165,2.2902052221049747
77,5.651173443812461,2.2884454787608064
78,5.645938494162927,2.286668071354644
79,5.640711694926851,2.2848730656335627
80,5.635493120086366,2.28306051988789
81,5.630282843175938,2.281230485820297
82,5.625080937310302,2.2793830094212537
83,5.619887475208378,2.2775181318158872
84,5.614702529213278,2.275635890061153
85,5.609526171308703,2.2737363178818106
86,5.604358473132009,2.271819446340163
87,5.599199505984262,2.2698853044388243
88,5.594049340837613,2.2679339196585
89,5.588908048340259,2.265965318434443
90,5.583775698819317,2.263979526576158
91,5.578652362281847,2.2619765696353444
92,5.573538108414248,2.2599564732271182
93,5.5684330065803005,2.2579192633094562
94,5.5633371258179425,2.2558649664254915
95,5.558250534835073,2.2537936099129694
96,5.553173302004432,2.251705222084794
97,5.548105495357718,2.2495998323842055
98,5.543047182579102,2.24747747151775
99,5.5379984309981625,2.245338171568864
100,5.532959307582399,2.243181966094549
101,5.5279298789293465,2.24100889020733
102,5.522910211258393,2.2388189806443983
103,5.517900370402367,2.2366122758256215
104,5.512900421798871,2.2343888159018657
105,5.507910430481518,2.232148642794909
106,5.502930461071023,2.2298918002300225
107,5.497960577766204,2.227618333762198
108,5.493000844334945,2.22532829079682
109,5.488051324105113,2.223021720605516
110,5.483112079955499,2.220698674337781
111,5.478183174306725,2.2183592050289302
112,5.473264669112216,2.216003367604817
113,5.468356625849196,2.2136312188837293
114,5.463459105509766,2.2112428175757963
115,5.4585721685920126,2.208838224280206
116,5.453695875091229,2.206417501480485
117,5.448830284491216,2.2039807135380642
118,5.443975455755647,2.2015279266843137
119,5.439131447319604,2.199059209011218
120,5.434298317081143,2.196574630460831
121,5.429476122393038,2.194074262813628
122,5.4246649200546075,2.191558179675869
123,5.419864766303699,2.1890264564660606
124,5.415075716808745,2.186479170400597
125,5.410297826661032,2.1839164004786484
126,5.405531150367034,2.1813382274663606
127,5.400775741840929,2.178744733880415
128,5.39603165439724,2.1761360039709947
129,5.391298940743625,2.173512123704204
130,5.3865776529738225,2.170873180743964
131,5.381867842560727,2.1682192644334313
132,5.377169560349639,2.165550465775951
133,5.372482856551654,2.162866877415583
134,5.367807780737227,2.160168593617219
135,5.363144381829854,2.1574557102462997
136,5.358492708099971,2.154728324748172
137,5.3538528071589475,2.1519865361270756
138,5.349224725953316,2.149230444924804
139,5.3446085107590875,2.1464601531990195
140,5.340004207176291,2.1436757645012685
141,5.335411860123644,2.140877383854683
142,5.330831513833425,2.138065117731393
143,5.326263211846452,2.1352390740296587
144,5.321706997007301,2.1323993620507258
145,5.317162911459643,2.129546092475422
146,5.312630996641771,2.126679377340498
147,5.308111293282283,2.123799330014725
148,5.303603841395971,2.1209060651747507
149,5.2991086802798275,2.117999698780737
150,5.294625848509263,2.115080348051771
151,5.290155383934492,2.112148131441061
152,5.285697323677064,2.109203168610941
153,5.2812517041266,2.1062455804076676
154,5.2768185609376825,2.1032754888360357
155,5.272397929026931,2.1002930170338097
156,5.267989842570211,2.0972982892459893
157,5.263594335000082,2.0942914307989
158,5.259211439003357,2.09127256807414
159,5.254841186518865,2.0882418284823685
160,5.25048360873538,2.0851993404369575
161,5.246138736089712,2.0821452333275086
162,5.241806598264985,2.0790796374932468
163,5.237487224189055,2.0760026841962955
164,5.23318064203316,2.072914505594844
165,5.228886879210647,2.069815234716213
166,5.224605962375963,2.0667050054298235
167,5.220337917423746,2.063583952420092
168,5.216082769488112,2.0604522111592343
169,5.211840542942112,2.057309917880012
170,5.207611261397341,2.054157209548414
171,5.203394947703714,2.0509942238362893
172,5.199191623949409,2.047821099093931
173,5.195001311460991,2.0446379743226313
174,5.190824030803649,2.0414449891472053
175,5.186659801781655,2.0382422837885015
176,5.182508643438933,2.035029999035895
177,5.1783705740598025,2.0318082762197887
178,5.174245611169902,2.028577257184115
179,5.17013377153722,2.0253370842588563
180,5.166035071173328,2.022087900232587
181,5.161949525334731,2.0188298483250553
182,5.1578771485244,2.0155630721597984
183,5.153817954493412,2.012287715736811
184,5.149771956242791,2.009003923405277
185,5.145739166025454,2.0057118398363603
186,5.141719595348308,2.0024116099960745
187,5.1377132549745195,1.9991033791182422
188,5.1337201549258795,1.9957872926775377
189,5.1297403044853445,1.9924634963626364
190,5.125773712199708,1.9891321360494734
191,5.121820385882384,1.9857933577746176
192,5.117880332616357,1.982447307708773
193,5.113953558757244,1.9790941321304145
194,5.1100400699364945,1.9757339773995655
195,5.106139871064704,1.972366989931726
196,5.10225296633508,1.9689933161719584
197,5.098379359227004,1.9656131025691415
198,5.094519052509737,1.9622264955503972
199,5.090672048246219,1.9588336414956977
200,5.086838347797022,1.955434686712666
201,5.08301795182437,1.9520297774115685
202,5.079210860296329,1.9486190596805162
203,5.075417072491048,1.9452026794608752
204,5.071636587001158,1.9417807825228968
205,5.0678694017382435,1.9383535144415736
206,5.064115513937432,1.934921020572727
207,5.06037492016209,1.931483446029336
208,5.056647616308598,1.9280409356581127
209,5.0529335976112435,1.9245936340163257
210,5.049232858647191,1.9211416853488898
211,5.045545393341557,1.9176852335657137
212,5.0418711949725665,1.9142244222193248
213,5.038210256176792,1.9107593944827663
214,5.034562568954487,1.9072902931277795
215,5.030928124675001,1.9038172605032746
216,5.027306914082261,1.9003404385140927
217,5.023698927300338,1.8968599686000693
218,5.020104153839106,1.8933759917154
219,5.016522582599917,1.8898886483083128
220,5.012954201881434,1.8863980783010572
221,5.009398999385429,1.882904421070211
222,5.005856962222735,1.8794078154273024
223,5.0023280769192064,1.8759083995997663
224,4.99881232942175,1.8724063112122245
225,4.995309705104422,1.868901687268101
226,4.9918201887745814,1.8653946641315755
227,4.988343764679074,1.8618853775098743
228,4.984880416510498,1.8583739624359057
229,4.9814301274134785,1.8548605532512408
230,4.977992879991031,1.8513452835894448
231,4.974568656310928,1.8478282863597557
232,4.971157437912124,1.8443096937311199
233,4.967759205811226,1.8407896371165813
234,4.964373940508974,1.8372682471580286
235,4.961001621996787,1.8337456537112993
236,4.9576422297633025,1.8302219858316484
237,4.954295742800979,1.8266973717595738
238,4.950962139612705,1.8231719389070091
239,4.947641398218429,1.8196458138438751
240,4.944333496161836,1.8161191222850008
241,4.941038410516995,1.8125919890774056
242,4.937756117895089,1.809064538187947
243,4.9344865944510925,1.8055368926913353
244,4.931229815890523,1.8020091747585125
245,4.9279857574761445,1.7984815056453944
246,4.924754394034725,1.79495400568198
247,4.921535699963786,1.791426794261824
248,4.918329649238344,1.7878999898318708
249,4.915136215417669,1.784373709882651
250,4.911955371652046,1.7808480709388421
251,4.908787090689508,1.7773231885501841
252,4.905631344882604,1.7737991772827564
253,4.9024881061951415,1.7702761507106106
254,4.899357346208901,1.7667542214077578
255,4.896239036130389,1.763233500940509
256,4.893133146797537,1.759714099860167
257,4.890039648686416,1.7561961276960651
258,4.886958511917909,1.7526796929489552
259,4.883889706264397,1.749164903084735
260,4.880833201156416,1.7456518645285204
261,4.877788965689273,1.742140682659055
262,4.874756968629683,1.7386314618034544
263,4.871737178422341,1.7351243052322824
264,4.868729563196498,1.731619315154959
265,4.8657340907725,1.728116592715492
266,4.862750728668305,1.7246162379885304
267,4.859779444105962,1.721118349975742
268,4.856820204018074,1.7176230266024999
269,4.8538729750542196,1.7141303647148853
270,4.850937723587331,1.7106404600769995
271,4.848014415720084,1.7071534073685743
272,4.845103017291183,1.70366930018289
273,4.842203493881673,1.7001882310249847
274,4.83931581082118,1.6967102913101582
275,4.836439933194112,1.6932355713627643
276,4.833575825845851,1.6897641604152842
277,4.830723453388864,1.6862961466076845
278,4.827882780208786,1.6828316169870445
279,4.825053770470491,1.6793706575074603
280,4.822236388124067,1.6759133530302093
281,4.81943059691078,1.6724597873241824
282,4.816636360368995,1.66901004306657
283,4.813853641840023,1.6655642018438002
284,4.811082404473951,1.6621223441527284
285,4.808322611235405,1.6586845494020683
286,4.8055742249092726,1.6552508959140593
287,4.802837208106368,1.6518214609263742
288,4.80011152326906,1.6483963205942493
289,4.797397132676837,1.6449755499928438
290,4.794693998451821,1.6415592231198177
291,4.792002082564245,1.6381474128981233
292,4.789321346837854,1.634740191179009
293,4.78665175295527,1.6313376287452266
294,4.783993262463297,1.627939795314442
295,4.781345836778174,1.6245467595428371
296,4.778709437190774,1.621158589028909
297,4.776084024871741,1.6177753503174495
298,4.773469560876581,1.6143971089037104
299,4.770866006150696,1.6110239292377426
300,4.76827332153435,1.60765587472891
301,4.7656914677675974,1.6042930077505682
302,4.76312040549514,1.6009353896449061
303,4.760560095271132,1.5975830807279485
304,4.75801049756393,1.594236140294708
305,4.75547157276079,1.5908946266244868
306,4.752943281172478,1.5875585969863244
307,4.750425583037878,1.5842281076445823
308,4.747918438528492,1.5809032138646657
309,4.745421807752887,1.5775839699188727
310,4.7429356507611296,1.5742704290923755
311,4.740459927549108,1.5709626436893145
312,4.737994598062819,1.5676606650390188
313,4.735539622202606,1.5643645435023326
314,4.733094959827319,1.5610743284780544
315,4.730660570758437,1.5577900684094788
316,4.728236414784118,1.5545118107910387
317,4.725822451663194,1.5512396021750452
318,4.723418641129109,1.5479734881785165
319,4.721024942893809,1.5447135134900984
320,4.718641316651557,1.5414597218770654
321,4.7162677220827005,1.5382121561924043
322,4.7139041188573865,1.5349708583819737
323,4.71155046663921,1.5317358694917345
324,4.709206725088806,1.52850722967505
325,4.7068728538674005,1.5252849782000508
326,4.704548812640281,1.5220691534570634
327,4.702234561080221,1.51885979296609
328,4.699930058870873,1.5156569333843506
329,4.697635265710051,1.5124606105138692
330,4.6953501413130185,1.5092708593091109
331,4.693074645415673,1.5060877138846633
332,4.6908087377777115,1.5029112075229545
333,4.688552378185715,1.4997413726820144
334,4.686305526456198,1.4965782410032649
335,4.684068142438586,1.4934218433193438
336,4.681840186018165,1.4902722096619585
337,4.679621617118947,1.4871293692697602
338,4.677412395706505,1.4839933505962448
339,4.675212481790756,1.4808641813176704
340,4.673021835428676,1.4777418883409932
341,4.670840416726975,1.4746264978118153
342,4.668668185844722,1.4715180351223458
343,4.666505102995914,1.4684165249193677
344,4.664351128451998,1.465321991112214
345,4.6622062225443415,1.462234456880744
346,4.660070345666653,1.4591539446833233
347,4.657943458277346,1.4560804762648016
348,4.6558255209018915,1.4530140726644847
349,4.653716494135067,1.4499547542241051
350,4.651616338643182,1.44690254059578
351,4.6495250151662795,1.4438574507499617
352,4.647442484520259,1.4408195029833748
353,4.645368707598969,1.437788714926938
354,4.643303645376241,1.4347651035536724
355,4.641247258907898,1.4317486851865888
356,4.639199509333691,1.4287394755065561
357,4.637160357879228,1.4257374895601471
358,4.635129765857822,1.4227427417674616
359,4.633107694672313,1.4197552459299234
360,4.63109410581685,1.416775015238051
361,4.629088960878627,1.4138020622791974
362,4.627092221539574,1.4108363990452644
363,4.625103849578006,1.40787803694038
364,4.623123806870237,1.4049269867885463
365,4.6211520553921535,1.4019832588412515
366,4.619188557220742,1.3990468627850465
367,4.6172332745355735,1.3961178077490837
368,4.615286169620266,1.393196102312619
369,4.613347204863891,1.3902817545124722
370,4.6114163427623565,1.3873747718504499
371,4.609493545919739,1.3844751613007216
372,4.607578777049579,1.3815829293171578
373,4.6056719989761605,1.3786980818406223
374,4.603773174635727,1.3758206243062185
375,4.601882267077678,1.3729505616504918
376,4.59999923946573,1.370087898318585
377,4.598124055079033,1.3672326382713438
378,4.596256677313278,1.3643847849923787
379,4.594397069681715,1.361544341495072
380,4.5925451958162204,1.3587113103295394
381,4.590701019468255,1.3558856935895396
382,4.588864504509836,1.3530674929193316
383,4.587035614934462,1.3502567095204818
384,4.585214314857998,1.3474533441586176
385,4.583400568519562,1.3446573971701286
386,4.581594340282324,1.3418688684688123
387,4.579795594634348,1.3390877575524711
388,4.578004296189341,1.3363140635094475
389,4.5762204096874015,1.3335477850251098
390,4.574443899995755,1.3307889203882801
391,4.572674732109419,1.3280374674976079
392,4.5709128711518865,1.3252934238678864
